"sample_name"	"library_ID"	"title"	"library_strategy"	"library_source"	"library_selection"	"library_layout"	"platform"	"instrument"	"design_description"	"filetype"	"filename"	"filename2"	"Experiment"
"173_GVN7HN4-CH"	"173_GVN7HN4-CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"173_GVN7HN4-CH.R1.fq.gz"	"173_GVN7HN4-CH.R2.fq.gz"	2
"174_GVN7HN4-RH"	"174_GVN7HN4-RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"174_GVN7HN4-RH.R1.fq.gz"	"174_GVN7HN4-RH.R2.fq.gz"	2
"175_GVN7HN4-RS"	"175_GVN7HN4-RS"	"16S amplicon of RS sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"175_GVN7HN4-RS.R1.fq.gz"	"175_GVN7HN4-RS.R2.fq.gz"	2
"176_GVN7HP3-CH"	"176_GVN7HP3-CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"176_GVN7HP3-CH.R1.fq.gz"	"176_GVN7HP3-CH.R2.fq.gz"	2
"177_GVN7HP4-CH"	"177_GVN7HP4-CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"177_GVN7HP4-CH.R1.fq.gz"	"177_GVN7HP4-CH.R2.fq.gz"	2
"178_RIN7HN3-CH"	"178_RIN7HN3-CH"	"16S amplicon of CH sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"178_RIN7HN3-CH.R1.fq.gz"	"178_RIN7HN3-CH.R2.fq.gz"	2
"179_RIN7HN3-RH"	"179_RIN7HN3-RH"	"16S amplicon of RH sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"179_RIN7HN3-RH.R1.fq.gz"	"179_RIN7HN3-RH.R2.fq.gz"	2
"180_RIN7HN3-RS"	"180_RIN7HN3-RS"	"16S amplicon of RS sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"180_RIN7HN3-RS.R1.fq.gz"	"180_RIN7HN3-RS.R2.fq.gz"	2
"181_RIN7HN4-CH"	"181_RIN7HN4-CH"	"16S amplicon of CH sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"181_RIN7HN4-CH.R1.fq.gz"	"181_RIN7HN4-CH.R2.fq.gz"	2
"182_RIN7HN4-RH"	"182_RIN7HN4-RH"	"16S amplicon of RH sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"182_RIN7HN4-RH.R1.fq.gz"	"182_RIN7HN4-RH.R2.fq.gz"	2
"183_RIN7HN4-RS"	"183_RIN7HN4-RS"	"16S amplicon of RS sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"183_RIN7HN4-RS.R1.fq.gz"	"183_RIN7HN4-RS.R2.fq.gz"	2
"184_RIN7HP3-CH"	"184_RIN7HP3-CH"	"16S amplicon of CH sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"184_RIN7HP3-CH.R1.fq.gz"	"184_RIN7HP3-CH.R2.fq.gz"	2
"185_RIN7HP4-CH"	"185_RIN7HP4-CH"	"16S amplicon of CH sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"185_RIN7HP4-CH.R1.fq.gz"	"185_RIN7HP4-CH.R2.fq.gz"	2
"186_Unknown-RS"	"186_Unknown-RS"	"16S amplicon of RS sample from mesocosm with soil and ; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"186_Unknown-RS.R1.fq.gz"	"186_Unknown-RS.R2.fq.gz"	2
"187_139-BK"	"187_139-BK"	"16S amplicon of EB sample from mesocosm with soil and ; Experiment 2. Samples collected NA days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"187_139-BK.R1.fq.gz"	"187_139-BK.R2.fq.gz"	2
"188_155-BK"	"188_155-BK"	"16S amplicon of EB sample from mesocosm with soil and ; Experiment 2. Samples collected NA days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"188_155-BK.R1.fq.gz"	"188_155-BK.R2.fq.gz"	2
"189_187-BK"	"189_187-BK"	"16S amplicon of EB sample from mesocosm with soil and ; Experiment 2. Samples collected NA days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"189_187-BK.R1.fq.gz"	"189_187-BK.R2.fq.gz"	2
"190_GVN7HP2-BH"	"190_GVN7HP2-BH"	"16S amplicon of BH sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"190_GVN7HP2-BH.R1.fq.gz"	"190_GVN7HP2-BH.R2.fq.gz"	2
"191_GVCLHN2-BS"	"191_GVCLHN2-BS"	"16S amplicon of BS sample from mesocosm withPendelton soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"191_GVCLHN2-BS.R1.fq.gz"	"191_GVCLHN2-BS.R2.fq.gz"	2
"192_MockComm"	"192_MockComm"	"16S amplicon of MK sample from mesocosm with soil and ; Experiment 2. Samples collected NA days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"192_MockComm.R1.fq.gz"	"192_MockComm.R2.fq.gz"	2
